subID,year,year2018,age_2018,age_2018.c,age_engagement,rank,ave_rank,hours.btw,hours.wtn,hours.btw.c,hours.wtn.c,hours_cat
S001,2010,-8,15,-0.86,4,NA,132.5,6.7395,NA,0.314800133,NA,high
S001,2011,-7,15,-0.86,4,NA,132.5,6.7395,NA,0.314800133,NA,high
S001,2012,-6,15,-0.86,4,NA,132.5,6.7395,NA,0.314800133,NA,high
S001,2013,-5,15,-0.86,4,NA,132.5,6.7395,NA,0.314800133,NA,high
S001,2014,-4,15,-0.86,4,NA,132.5,6.7395,NA,0.314800133,NA,high
S001,2015,-3,15,-0.86,4,157,132.5,6.7395,6.4295,0.314800133,-0.31,high
S001,2016,-2,15,-0.86,4,155,132.5,6.7395,6.3795,0.314800133,-0.36,high
S001,2017,-1,15,-0.86,4,115,132.5,6.7395,6.7695,0.314800133,0.03,high
S001,2018,0,15,-0.86,4,103,132.5,6.7395,7.3795,0.314800133,0.64,high
S002,2010,-8,17,1.14,2,NA,96.17,7.386666666,NA,0.961966799,NA,highest
S002,2011,-7,17,1.14,2,NA,96.17,7.386666666,NA,0.961966799,NA,highest
S002,2012,-6,17,1.14,2,NA,96.17,7.386666666,NA,0.961966799,NA,highest
S002,2013,-5,17,1.14,2,102,96.17,7.386666666,6.488333333,0.961966799,-0.898333333,highest
S002,2014,-4,17,1.14,2,94,96.17,7.386666666,7.848333333,0.961966799,0.461666667,highest
S002,2015,-3,17,1.14,2,100,96.17,7.386666666,6.468333333,0.961966799,-0.918333333,highest
S002,2016,-2,17,1.14,2,116,96.17,7.386666666,7.148333333,0.961966799,-0.238333333,highest
S002,2017,-1,17,1.14,2,89,96.17,7.386666666,8.128333333,0.961966799,0.741666667,highest
S002,2018,0,17,1.14,2,76,96.17,7.386666666,8.238333333,0.961966799,0.851666667,highest
S003,2010,-8,15,-0.86,4,NA,204.75,5.473,NA,-0.951699867,NA,lowest
S003,2011,-7,15,-0.86,4,NA,204.75,5.473,NA,-0.951699867,NA,lowest
S003,2012,-6,15,-0.86,4,NA,204.75,5.473,NA,-0.951699867,NA,lowest
S003,2013,-5,15,-0.86,4,NA,204.75,5.473,NA,-0.951699867,NA,lowest
S003,2014,-4,15,-0.86,4,NA,204.75,5.473,NA,-0.951699867,NA,lowest
S003,2015,-3,15,-0.86,4,272,204.75,5.473,5.223,-0.951699867,-0.25,lowest
S003,2016,-2,15,-0.86,4,243,204.75,5.473,4.693,-0.951699867,-0.78,lowest
S003,2017,-1,15,-0.86,4,151,204.75,5.473,5.793,-0.951699867,0.32,lowest
S003,2018,0,15,-0.86,4,153,204.75,5.473,6.183,-0.951699867,0.71,lowest
S004,2010,-8,17,1.14,2,NA,142.17,6.657,NA,0.232300133,NA,low
S004,2011,-7,17,1.14,2,NA,142.17,6.657,NA,0.232300133,NA,low
S004,2012,-6,17,1.14,2,NA,142.17,6.657,NA,0.232300133,NA,low
S004,2013,-5,17,1.14,2,200,142.17,6.657,5.948666667,0.232300133,-0.708333333,low
S004,2014,-4,17,1.14,2,184,142.17,6.657,6.578666667,0.232300133,-0.078333333,low
S004,2015,-3,17,1.14,2,171,142.17,6.657,6.328666667,0.232300133,-0.328333333,low
S004,2016,-2,17,1.14,2,106,142.17,6.657,7.258666667,0.232300133,0.601666667,low
S004,2017,-1,17,1.14,2,131,142.17,6.657,6.678666667,0.232300133,0.021666667,low
S004,2018,0,17,1.14,2,61,142.17,6.657,7.148666667,0.232300133,0.491666667,low
S005,2010,-8,16,0.14,1,NA,190.8,6.2964,NA,-0.128299867,NA,low
S005,2011,-7,16,0.14,1,NA,190.8,6.2964,NA,-0.128299867,NA,low
S005,2012,-6,16,0.14,1,NA,190.8,6.2964,NA,-0.128299867,NA,low
S005,2013,-5,16,0.14,1,NA,190.8,6.2964,NA,-0.128299867,NA,low
S005,2014,-4,16,0.14,1,257,190.8,6.2964,5.9084,-0.128299867,-0.388,low
S005,2015,-3,16,0.14,1,245,190.8,6.2964,5.3084,-0.128299867,-0.988,low
S005,2016,-2,16,0.14,1,168,190.8,6.2964,6.6884,-0.128299867,0.392,low
S005,2017,-1,16,0.14,1,159,190.8,6.2964,6.6684,-0.128299867,0.372,low
S005,2018,0,16,0.14,1,125,190.8,6.2964,6.9084,-0.128299867,0.612,low
S007,2010,-8,17,1.14,1,NA,119.83,6.687,NA,0.262300133,NA,high
S007,2011,-7,17,1.14,1,NA,119.83,6.687,NA,0.262300133,NA,high
S007,2012,-6,17,1.14,1,NA,119.83,6.687,NA,0.262300133,NA,high
S007,2013,-5,17,1.14,1,165,119.83,6.687,6.455333333,0.262300133,-0.231666667,high
S007,2014,-4,17,1.14,1,142,119.83,6.687,6.405333333,0.262300133,-0.281666667,high
S007,2015,-3,17,1.14,1,117,119.83,6.687,6.785333333,0.262300133,0.098333333,high
S007,2016,-2,17,1.14,1,129,119.83,6.687,5.835333333,0.262300133,-0.851666667,high
S007,2017,-1,17,1.14,1,68,119.83,6.687,7.355333333,0.262300133,0.668333333,high
S007,2018,0,17,1.14,1,98,119.83,6.687,7.285333333,0.262300133,0.598333333,high
S009,2010,-8,17,1.14,3,NA,110.67,7.425,NA,1.000300133,NA,highest
S009,2011,-7,17,1.14,3,NA,110.67,7.425,NA,1.000300133,NA,highest
S009,2012,-6,17,1.14,3,NA,110.67,7.425,NA,1.000300133,NA,highest
S009,2013,-5,17,1.14,3,140,110.67,7.425,7.518333333,1.000300133,0.093333333,highest
S009,2014,-4,17,1.14,3,138,110.67,7.425,6.688333333,1.000300133,-0.736666667,highest
S009,2015,-3,17,1.14,3,90,110.67,7.425,8.448333333,1.000300133,1.023333333,highest
S009,2016,-2,17,1.14,3,112,110.67,7.425,7.358333333,1.000300133,-0.066666667,highest
S009,2017,-1,17,1.14,3,113,110.67,7.425,6.988333333,1.000300133,-0.436666667,highest
S009,2018,0,17,1.14,3,71,110.67,7.425,7.548333333,1.000300133,0.123333333,highest
S013,2010,-8,17,1.14,3,NA,123.67,7.616833334,NA,1.192133467,NA,highest
S013,2011,-7,17,1.14,3,NA,123.67,7.616833334,NA,1.192133467,NA,highest
S013,2012,-6,17,1.14,3,NA,123.67,7.616833334,NA,1.192133467,NA,highest
S013,2013,-5,17,1.14,3,261,123.67,7.616833334,6.755166667,1.192133467,-0.861666667,highest
S013,2014,-4,17,1.14,3,182,123.67,7.616833334,6.885166667,1.192133467,-0.731666667,highest
S013,2015,-3,17,1.14,3,95,123.67,7.616833334,7.875166667,1.192133467,0.258333333,highest
S013,2016,-2,17,1.14,3,103,123.67,7.616833334,7.865166667,1.192133467,0.248333333,highest
S013,2017,-1,17,1.14,3,41,123.67,7.616833334,8.025166667,1.192133467,0.408333333,highest
S013,2018,0,17,1.14,3,60,123.67,7.616833334,8.295166667,1.192133467,0.678333333,highest
S014,2010,-8,15,-0.86,1.5,NA,134.25,6.23275,NA,-0.191949867,NA,low
S014,2011,-7,15,-0.86,1.5,NA,134.25,6.23275,NA,-0.191949867,NA,low
S014,2012,-6,15,-0.86,1.5,NA,134.25,6.23275,NA,-0.191949867,NA,low
S014,2013,-5,15,-0.86,1.5,NA,134.25,6.23275,NA,-0.191949867,NA,low
S014,2014,-4,15,-0.86,1.5,NA,134.25,6.23275,NA,-0.191949867,NA,low
S014,2015,-3,15,-0.86,1.5,193,134.25,6.23275,5.40275,-0.191949867,-0.83,low
S014,2016,-2,15,-0.86,1.5,123,134.25,6.23275,6.30275,-0.191949867,0.07,low
S014,2017,-1,15,-0.86,1.5,104,134.25,6.23275,6.65275,-0.191949867,0.42,low
S014,2018,0,15,-0.86,1.5,117,134.25,6.23275,6.57275,-0.191949867,0.34,low
S015,2010,-8,17,1.14,2,NA,104.83,7.439833334,NA,1.015133467,NA,highest
S015,2011,-7,17,1.14,2,NA,104.83,7.439833334,NA,1.015133467,NA,highest
S015,2012,-6,17,1.14,2,NA,104.83,7.439833334,NA,1.015133467,NA,highest
S015,2013,-5,17,1.14,2,142,104.83,7.439833334,6.853166667,1.015133467,-0.586666667,highest
S015,2014,-4,17,1.14,2,107,104.83,7.439833334,6.853166667,1.015133467,-0.586666667,highest
S015,2015,-3,17,1.14,2,105,104.83,7.439833334,7.333166667,1.015133467,-0.106666667,highest
S015,2016,-2,17,1.14,2,112,104.83,7.439833334,7.373166667,1.015133467,-0.066666667,highest
S015,2017,-1,17,1.14,2,91,104.83,7.439833334,8.313166667,1.015133467,0.873333333,highest
S015,2018,0,17,1.14,2,72,104.83,7.439833334,7.913166667,1.015133467,0.473333333,highest
S017,2010,-8,17,1.14,2,NA,157.67,6.955833333,NA,0.531133466,NA,high
S017,2011,-7,17,1.14,2,NA,157.67,6.955833333,NA,0.531133466,NA,high
S017,2012,-6,17,1.14,2,NA,157.67,6.955833333,NA,0.531133466,NA,high
S017,2013,-5,17,1.14,2,324,157.67,6.955833333,6.400833333,0.531133466,-0.555,high
S017,2014,-4,17,1.14,2,231,157.67,6.955833333,6.640833333,0.531133466,-0.315,high
S017,2015,-3,17,1.14,2,117,157.67,6.955833333,6.970833333,0.531133466,0.015,high
S017,2016,-2,17,1.14,2,155,157.67,6.955833333,7.250833333,0.531133466,0.295,high
S017,2017,-1,17,1.14,2,74,157.67,6.955833333,7.440833333,0.531133466,0.485,high
S017,2018,0,17,1.14,2,45,157.67,6.955833333,7.030833333,0.531133466,0.075,high
S018,2010,-8,17,1.14,3,NA,93.83,7.711166666,NA,1.286466799,NA,highest
S018,2011,-7,17,1.14,3,NA,93.83,7.711166666,NA,1.286466799,NA,highest
S018,2012,-6,17,1.14,3,NA,93.83,7.711166666,NA,1.286466799,NA,highest
S018,2013,-5,17,1.14,3,145,93.83,7.711166666,7.377833333,1.286466799,-0.333333333,highest
S018,2014,-4,17,1.14,3,82,93.83,7.711166666,7.827833333,1.286466799,0.116666667,highest
S018,2015,-3,17,1.14,3,95,93.83,7.711166666,6.727833333,1.286466799,-0.983333333,highest
S018,2016,-2,17,1.14,3,106,93.83,7.711166666,7.567833333,1.286466799,-0.143333333,highest
S018,2017,-1,17,1.14,3,68,93.83,7.711166666,8.427833333,1.286466799,0.716666667,highest
S018,2018,0,17,1.14,3,67,93.83,7.711166666,8.337833333,1.286466799,0.626666667,highest
S019,2010,-8,18,2.14,3,NA,97.86,7.224285714,NA,0.799585847,NA,highest
S019,2011,-7,18,2.14,3,NA,97.86,7.224285714,NA,0.799585847,NA,highest
S019,2012,-6,18,2.14,3,131,97.86,7.224285714,6.487142857,0.799585847,-0.737142857,highest
S019,2013,-5,18,2.14,3,137,97.86,7.224285714,7.207142857,0.799585847,-0.017142857,highest
S019,2014,-4,18,2.14,3,131,97.86,7.224285714,7.047142857,0.799585847,-0.177142857,highest
S019,2015,-3,18,2.14,3,78,97.86,7.224285714,7.827142857,0.799585847,0.602857143,highest
S019,2016,-2,18,2.14,3,107,97.86,7.224285714,6.787142857,0.799585847,-0.437142857,highest
S019,2017,-1,18,2.14,3,51,97.86,7.224285714,7.517142857,0.799585847,0.292857143,highest
S019,2018,0,18,2.14,3,50,97.86,7.224285714,7.697142857,0.799585847,0.472857143,highest
S020,2010,-8,18,2.14,2,NA,184.29,6.846,NA,0.421300133,NA,high
S020,2011,-7,18,2.14,2,NA,184.29,6.846,NA,0.421300133,NA,high
S020,2012,-6,18,2.14,2,323,184.29,6.846,6.290285714,0.421300133,-0.555714286,high
S020,2013,-5,18,2.14,2,248,184.29,6.846,6.090285714,0.421300133,-0.755714286,high
S020,2014,-4,18,2.14,2,179,184.29,6.846,7.450285714,0.421300133,0.604285714,high
S020,2015,-3,18,2.14,2,184,184.29,6.846,7.200285714,0.421300133,0.354285714,high
S020,2016,-2,18,2.14,2,161,184.29,6.846,7.090285714,0.421300133,0.244285714,high
S020,2017,-1,18,2.14,2,96,184.29,6.846,6.980285714,0.421300133,0.134285714,high
S020,2018,0,18,2.14,2,99,184.29,6.846,6.820285714,0.421300133,-0.025714286,high
S022,2010,-8,15,-0.86,3,NA,194.25,6.02425,NA,-0.400449867,NA,low
S022,2011,-7,15,-0.86,3,NA,194.25,6.02425,NA,-0.400449867,NA,low
S022,2012,-6,15,-0.86,3,NA,194.25,6.02425,NA,-0.400449867,NA,low
S022,2013,-5,15,-0.86,3,NA,194.25,6.02425,NA,-0.400449867,NA,low
S022,2014,-4,15,-0.86,3,NA,194.25,6.02425,NA,-0.400449867,NA,low
S022,2015,-3,15,-0.86,3,257,194.25,6.02425,5.70675,-0.400449867,-0.3175,low
S022,2016,-2,15,-0.86,3,238,194.25,6.02425,5.35675,-0.400449867,-0.6675,low
S022,2017,-1,15,-0.86,3,150,194.25,6.02425,6.45675,-0.400449867,0.4325,low
S022,2018,0,15,-0.86,3,132,194.25,6.02425,6.57675,-0.400449867,0.5525,low
S024,2010,-8,15,-0.86,2,NA,124.25,6.93225,NA,0.507550133,NA,high
S024,2011,-7,15,-0.86,2,NA,124.25,6.93225,NA,0.507550133,NA,high
S024,2012,-6,15,-0.86,2,NA,124.25,6.93225,NA,0.507550133,NA,high
S024,2013,-5,15,-0.86,2,NA,124.25,6.93225,NA,0.507550133,NA,high
S024,2014,-4,15,-0.86,2,NA,124.25,6.93225,NA,0.507550133,NA,high
S024,2015,-3,15,-0.86,2,151,124.25,6.93225,6.86475,0.507550133,-0.0675,high
S024,2016,-2,15,-0.86,2,155,124.25,6.93225,6.22475,0.507550133,-0.7075,high
S024,2017,-1,15,-0.86,2,102,124.25,6.93225,7.43475,0.507550133,0.5025,high
S024,2018,0,15,-0.86,2,89,124.25,6.93225,7.20475,0.507550133,0.2725,high
S025,2010,-8,15,-0.86,2,NA,178,5.634,NA,-0.790699867,NA,lowest
S025,2011,-7,15,-0.86,2,NA,178,5.634,NA,-0.790699867,NA,lowest
S025,2012,-6,15,-0.86,2,NA,178,5.634,NA,-0.790699867,NA,lowest
S025,2013,-5,15,-0.86,2,NA,178,5.634,NA,-0.790699867,NA,lowest
S025,2014,-4,15,-0.86,2,NA,178,5.634,NA,-0.790699867,NA,lowest
S025,2015,-3,15,-0.86,2,231,178,5.634,5.249,-0.790699867,-0.385,lowest
S025,2016,-2,15,-0.86,2,185,178,5.634,5.469,-0.790699867,-0.165,lowest
S025,2017,-1,15,-0.86,2,187,178,5.634,5.619,-0.790699867,-0.015,lowest
S025,2018,0,15,-0.86,2,109,178,5.634,6.199,-0.790699867,0.565,lowest
S026,2010,-8,17,1.14,6,NA,109.17,7.241333333,NA,0.816633466,NA,highest
S026,2011,-7,17,1.14,6,NA,109.17,7.241333333,NA,0.816633466,NA,highest
S026,2012,-6,17,1.14,6,NA,109.17,7.241333333,NA,0.816633466,NA,highest
S026,2013,-5,17,1.14,6,145,109.17,7.241333333,6.541333333,0.816633466,-0.7,highest
S026,2014,-4,17,1.14,6,110,109.17,7.241333333,6.591333333,0.816633466,-0.65,highest
S026,2015,-3,17,1.14,6,141,109.17,7.241333333,6.771333333,0.816633466,-0.47,highest
S026,2016,-2,17,1.14,6,93,109.17,7.241333333,7.811333333,0.816633466,0.57,highest
S026,2017,-1,17,1.14,6,68,109.17,7.241333333,7.551333333,0.816633466,0.31,highest
S026,2018,0,17,1.14,6,98,109.17,7.241333333,8.181333333,0.816633466,0.94,highest
S027,2010,-8,18,2.14,2,NA,105.57,7.218857143,NA,0.794157276,NA,highest
S027,2011,-7,18,2.14,2,NA,105.57,7.218857143,NA,0.794157276,NA,highest
S027,2012,-6,18,2.14,2,206,105.57,7.218857143,7.061714286,0.794157276,-0.157142857,highest
S027,2013,-5,18,2.14,2,122,105.57,7.218857143,7.141714286,0.794157276,-0.077142857,highest
S027,2014,-4,18,2.14,2,165,105.57,7.218857143,6.311714286,0.794157276,-0.907142857,highest
S027,2015,-3,18,2.14,2,112,105.57,7.218857143,6.711714286,0.794157276,-0.507142857,highest
S027,2016,-2,18,2.14,2,50,105.57,7.218857143,7.621714286,0.794157276,0.402857143,highest
S027,2017,-1,18,2.14,2,46,105.57,7.218857143,8.171714286,0.794157276,0.952857143,highest
S027,2018,0,18,2.14,2,38,105.57,7.218857143,7.511714286,0.794157276,0.292857143,highest
S028,2010,-8,14,-1.86,1.5,NA,173,5.451666666,NA,-0.973033201,NA,lowest
S028,2011,-7,14,-1.86,1.5,NA,173,5.451666666,NA,-0.973033201,NA,lowest
S028,2012,-6,14,-1.86,1.5,NA,173,5.451666666,NA,-0.973033201,NA,lowest
S028,2013,-5,14,-1.86,1.5,NA,173,5.451666666,NA,-0.973033201,NA,lowest
S028,2014,-4,14,-1.86,1.5,NA,173,5.451666666,NA,-0.973033201,NA,lowest
S028,2015,-3,14,-1.86,1.5,NA,173,5.451666666,NA,-0.973033201,NA,lowest
S028,2016,-2,14,-1.86,1.5,214,173,5.451666666,4.788333333,-0.973033201,-0.663333333,lowest
S028,2017,-1,14,-1.86,1.5,158,173,5.451666666,5.568333333,-0.973033201,0.116666667,lowest
S028,2018,0,14,-1.86,1.5,147,173,5.451666666,5.998333333,-0.973033201,0.546666667,lowest
S029,2010,-8,16,0.14,3,NA,109.8,7.291,NA,0.866300133,NA,highest
S029,2011,-7,16,0.14,3,NA,109.8,7.291,NA,0.866300133,NA,highest
S029,2012,-6,16,0.14,3,NA,109.8,7.291,NA,0.866300133,NA,highest
S029,2013,-5,16,0.14,3,NA,109.8,7.291,NA,0.866300133,NA,highest
S029,2014,-4,16,0.14,3,118,109.8,7.291,6.881,0.866300133,-0.41,highest
S029,2015,-3,16,0.14,3,139,109.8,7.291,6.891,0.866300133,-0.4,highest
S029,2016,-2,16,0.14,3,119,109.8,7.291,7.161,0.866300133,-0.13,highest
S029,2017,-1,16,0.14,3,99,109.8,7.291,8.101,0.866300133,0.81,highest
S029,2018,0,16,0.14,3,74,109.8,7.291,7.421,0.866300133,0.13,highest
S030,2010,-8,15,-0.86,1.5,NA,134.25,7.39825,NA,0.973550133,NA,highest
S030,2011,-7,15,-0.86,1.5,NA,134.25,7.39825,NA,0.973550133,NA,highest
S030,2012,-6,15,-0.86,1.5,NA,134.25,7.39825,NA,0.973550133,NA,highest
S030,2013,-5,15,-0.86,1.5,NA,134.25,7.39825,NA,0.973550133,NA,highest
S030,2014,-4,15,-0.86,1.5,NA,134.25,7.39825,NA,0.973550133,NA,highest
S030,2015,-3,15,-0.86,1.5,176,134.25,7.39825,6.42325,0.973550133,-0.975,highest
S030,2016,-2,15,-0.86,1.5,133,134.25,7.39825,7.58325,0.973550133,0.185,highest
S030,2017,-1,15,-0.86,1.5,133,134.25,7.39825,7.92325,0.973550133,0.525,highest
S030,2018,0,15,-0.86,1.5,95,134.25,7.39825,7.66325,0.973550133,0.265,highest
S031,2010,-8,16,0.14,2,NA,126.8,6.2324,NA,-0.192299867,NA,low
S031,2011,-7,16,0.14,2,NA,126.8,6.2324,NA,-0.192299867,NA,low
S031,2012,-6,16,0.14,2,NA,126.8,6.2324,NA,-0.192299867,NA,low
S031,2013,-5,16,0.14,2,NA,126.8,6.2324,NA,-0.192299867,NA,low
S031,2014,-4,16,0.14,2,180,126.8,6.2324,5.5964,-0.192299867,-0.636,low
S031,2015,-3,16,0.14,2,147,126.8,6.2324,6.3064,-0.192299867,0.074,low
S031,2016,-2,16,0.14,2,132,126.8,6.2324,5.5264,-0.192299867,-0.706,low
S031,2017,-1,16,0.14,2,90,126.8,6.2324,6.7764,-0.192299867,0.544,low
S031,2018,0,16,0.14,2,85,126.8,6.2324,6.9564,-0.192299867,0.724,low
S033,2010,-8,14,-1.86,5,NA,166.67,5.541666667,NA,-0.8830332,NA,lowest
S033,2011,-7,14,-1.86,5,NA,166.67,5.541666667,NA,-0.8830332,NA,lowest
S033,2012,-6,14,-1.86,5,NA,166.67,5.541666667,NA,-0.8830332,NA,lowest
S033,2013,-5,14,-1.86,5,NA,166.67,5.541666667,NA,-0.8830332,NA,lowest
S033,2014,-4,14,-1.86,5,NA,166.67,5.541666667,NA,-0.8830332,NA,lowest
S033,2015,-3,14,-1.86,5,NA,166.67,5.541666667,NA,-0.8830332,NA,lowest
S033,2016,-2,14,-1.86,5,212,166.67,5.541666667,5.251666667,-0.8830332,-0.29,lowest
S033,2017,-1,14,-1.86,5,168,166.67,5.541666667,5.471666667,-0.8830332,-0.07,lowest
S033,2018,0,14,-1.86,5,120,166.67,5.541666667,5.901666667,-0.8830332,0.36,lowest
S034,2010,-8,15,-0.86,2,NA,161.75,6.1355,NA,-0.289199867,NA,low
S034,2011,-7,15,-0.86,2,NA,161.75,6.1355,NA,-0.289199867,NA,low
S034,2012,-6,15,-0.86,2,NA,161.75,6.1355,NA,-0.289199867,NA,low
S034,2013,-5,15,-0.86,2,NA,161.75,6.1355,NA,-0.289199867,NA,low
S034,2014,-4,15,-0.86,2,NA,161.75,6.1355,NA,-0.289199867,NA,low
S034,2015,-3,15,-0.86,2,211,161.75,6.1355,5.6705,-0.289199867,-0.465,low
S034,2016,-2,15,-0.86,2,198,161.75,6.1355,5.4205,-0.289199867,-0.715,low
S034,2017,-1,15,-0.86,2,145,161.75,6.1355,6.6905,-0.289199867,0.555,low
S034,2018,0,15,-0.86,2,93,161.75,6.1355,6.7605,-0.289199867,0.625,low
S036,2010,-8,15,-0.86,4,NA,137.75,7.39275,NA,0.968050133,NA,highest
S036,2011,-7,15,-0.86,4,NA,137.75,7.39275,NA,0.968050133,NA,highest
S036,2012,-6,15,-0.86,4,NA,137.75,7.39275,NA,0.968050133,NA,highest
S036,2013,-5,15,-0.86,4,NA,137.75,7.39275,NA,0.968050133,NA,highest
S036,2014,-4,15,-0.86,4,NA,137.75,7.39275,NA,0.968050133,NA,highest
S036,2015,-3,15,-0.86,4,204,137.75,7.39275,6.82775,0.968050133,-0.565,highest
S036,2016,-2,15,-0.86,4,151,137.75,7.39275,6.88775,0.968050133,-0.505,highest
S036,2017,-1,15,-0.86,4,112,137.75,7.39275,8.03775,0.968050133,0.645,highest
S036,2018,0,15,-0.86,4,84,137.75,7.39275,7.81775,0.968050133,0.425,highest
S037,2010,-8,17,1.14,1.5,NA,81,7.628,NA,1.203300133,NA,highest
S037,2011,-7,17,1.14,1.5,NA,81,7.628,NA,1.203300133,NA,highest
S037,2012,-6,17,1.14,1.5,NA,81,7.628,NA,1.203300133,NA,highest
S037,2013,-5,17,1.14,1.5,119,81,7.628,7.531333333,1.203300133,-0.096666667,highest
S037,2014,-4,17,1.14,1.5,106,81,7.628,6.781333333,1.203300133,-0.846666667,highest
S037,2015,-3,17,1.14,1.5,69,81,7.628,8.281333333,1.203300133,0.653333333,highest
S037,2016,-2,17,1.14,1.5,89,81,7.628,7.291333333,1.203300133,-0.336666667,highest
S037,2017,-1,17,1.14,1.5,54,81,7.628,8.341333333,1.203300133,0.713333333,highest
S037,2018,0,17,1.14,1.5,49,81,7.628,7.541333333,1.203300133,-0.086666667,highest
S038,2010,-8,17,1.14,2,NA,179.67,6.241166667,NA,-0.1835332,NA,low
S038,2011,-7,17,1.14,2,NA,179.67,6.241166667,NA,-0.1835332,NA,low
S038,2012,-6,17,1.14,2,NA,179.67,6.241166667,NA,-0.1835332,NA,low
S038,2013,-5,17,1.14,2,363,179.67,6.241166667,6.1695,-0.1835332,-0.071666667,low
S038,2014,-4,17,1.14,2,218,179.67,6.241166667,6.0995,-0.1835332,-0.141666667,low
S038,2015,-3,17,1.14,2,257,179.67,6.241166667,5.6295,-0.1835332,-0.611666667,low
S038,2016,-2,17,1.14,2,126,179.67,6.241166667,6.5695,-0.1835332,0.328333333,low
S038,2017,-1,17,1.14,2,56,179.67,6.241166667,6.5995,-0.1835332,0.358333333,low
S038,2018,0,17,1.14,2,58,179.67,6.241166667,6.3795,-0.1835332,0.138333333,low
S039,2010,-8,16,0.14,3,NA,118.2,7.1372,NA,0.712500133,NA,high
S039,2011,-7,16,0.14,3,NA,118.2,7.1372,NA,0.712500133,NA,high
S039,2012,-6,16,0.14,3,NA,118.2,7.1372,NA,0.712500133,NA,high
S039,2013,-5,16,0.14,3,NA,118.2,7.1372,NA,0.712500133,NA,high
S039,2014,-4,16,0.14,3,161,118.2,7.1372,6.6812,0.712500133,-0.456,high
S039,2015,-3,16,0.14,3,147,118.2,7.1372,6.8412,0.712500133,-0.296,high
S039,2016,-2,16,0.14,3,112,118.2,7.1372,7.7212,0.712500133,0.584,high
S039,2017,-1,16,0.14,3,123,118.2,7.1372,6.7212,0.712500133,-0.416,high
S039,2018,0,16,0.14,3,48,118.2,7.1372,7.7212,0.712500133,0.584,high
S040,2010,-8,15,-0.86,2,NA,133.75,6.269,NA,-0.155699867,NA,low
S040,2011,-7,15,-0.86,2,NA,133.75,6.269,NA,-0.155699867,NA,low
S040,2012,-6,15,-0.86,2,NA,133.75,6.269,NA,-0.155699867,NA,low
S040,2013,-5,15,-0.86,2,NA,133.75,6.269,NA,-0.155699867,NA,low
S040,2014,-4,15,-0.86,2,NA,133.75,6.269,NA,-0.155699867,NA,low
S040,2015,-3,15,-0.86,2,214,133.75,6.269,6.0415,-0.155699867,-0.2275,low
S040,2016,-2,15,-0.86,2,136,133.75,6.269,5.8415,-0.155699867,-0.4275,low
S040,2017,-1,15,-0.86,2,110,133.75,6.269,6.4215,-0.155699867,0.1525,low
S040,2018,0,15,-0.86,2,75,133.75,6.269,6.7715,-0.155699867,0.5025,low
S041,2010,-8,18,2.14,1.5,NA,67.71,7.497857143,NA,1.073157276,NA,highest
S041,2011,-7,18,2.14,1.5,NA,67.71,7.497857143,NA,1.073157276,NA,highest
S041,2012,-6,18,2.14,1.5,147,67.71,7.497857143,7.289285714,1.073157276,-0.208571429,highest
S041,2013,-5,18,2.14,1.5,94,67.71,7.497857143,6.849285714,1.073157276,-0.648571429,highest
S041,2014,-4,18,2.14,1.5,37,67.71,7.497857143,7.799285714,1.073157276,0.301428571,highest
S041,2015,-3,18,2.14,1.5,54,67.71,7.497857143,7.859285714,1.073157276,0.361428571,highest
S041,2016,-2,18,2.14,1.5,42,67.71,7.497857143,7.889285714,1.073157276,0.391428571,highest
S041,2017,-1,18,2.14,1.5,31,67.71,7.497857143,7.919285714,1.073157276,0.421428571,highest
S041,2018,0,18,2.14,1.5,69,67.71,7.497857143,6.879285714,1.073157276,-0.618571429,highest
S042,2010,-8,18,2.14,2,NA,108.57,7.171571429,NA,0.746871562,NA,high
S042,2011,-7,18,2.14,2,NA,108.57,7.171571429,NA,0.746871562,NA,high
S042,2012,-6,18,2.14,2,180,108.57,7.171571429,6.651571429,0.746871562,-0.52,high
S042,2013,-5,18,2.14,2,127,108.57,7.171571429,6.611571429,0.746871562,-0.56,high
S042,2014,-4,18,2.14,2,145,108.57,7.171571429,6.371571429,0.746871562,-0.8,high
S042,2015,-3,18,2.14,2,90,108.57,7.171571429,7.631571429,0.746871562,0.46,high
S042,2016,-2,18,2.14,2,91,108.57,7.171571429,7.671571429,0.746871562,0.5,high
S042,2017,-1,18,2.14,2,79,108.57,7.171571429,7.551571429,0.746871562,0.38,high
S042,2018,0,18,2.14,2,48,108.57,7.171571429,7.711571429,0.746871562,0.54,high
S043,2010,-8,17,1.14,NA,NA,87.17,7.635166667,NA,1.2104668,NA,highest
S043,2011,-7,17,1.14,NA,NA,87.17,7.635166667,NA,1.2104668,NA,highest
S043,2012,-6,17,1.14,NA,NA,87.17,7.635166667,NA,1.2104668,NA,highest
S043,2013,-5,17,1.14,NA,127,87.17,7.635166667,6.955166667,1.2104668,-0.68,highest
S043,2014,-4,17,1.14,NA,105,87.17,7.635166667,6.935166667,1.2104668,-0.7,highest
S043,2015,-3,17,1.14,NA,100,87.17,7.635166667,7.175166667,1.2104668,-0.46,highest
S043,2016,-2,17,1.14,NA,74,87.17,7.635166667,8.225166667,1.2104668,0.59,highest
S043,2017,-1,17,1.14,NA,73,87.17,7.635166667,8.125166667,1.2104668,0.49,highest
